state,county,year,party,candidate,votes,pct 
wv,Mason,2004,GRE,Ralph Nader,62,0.5%
wv,McDowell,2004,DEM,John Kerry,"4,464",61.8%
wv,McDowell,2004,REP,George Bush,"2,729",37.8%
wv,McDowell,2004,GRE,Ralph Nader,26,0.4%
wv,Mercer,2004,REP,George Bush,"12,914",58.5%
wv,Mercer,2004,DEM,John Kerry,"9,052",41.0%
wv,Mercer,2004,GRE,Ralph Nader,107,0.5%
wv,Mineral,2004,REP,George Bush,"7,640",68.5%
wv,Mineral,2004,DEM,John Kerry,"3,444",30.9%
wv,Mineral,2004,GRE,Ralph Nader,69,0.6%
wv,Mingo,2004,DEM,John Kerry,"5,912",56.3%
wv,Mingo,2004,REP,George Bush,"4,544",43.3%
wv,Mingo,2004,GRE,Ralph Nader,45,0.4%
wv,Monongalia,2004,REP,George Bush,"17,459",51.7%
wv,Monongalia,2004,DEM,John Kerry,"16,136",47.7%
wv,Monongalia,2004,GRE,Ralph Nader,203,0.6%
wv,Monroe,2004,REP,George Bush,"3,596",60.3%
wv,Monroe,2004,DEM,John Kerry,"2,321",38.9%
wv,Monroe,2004,GRE,Ralph Nader,44,0.7%
wv,Morgan,2004,REP,George Bush,"4,474",65.9%
wv,Morgan,2004,DEM,John Kerry,"2,260",33.3%
wv,Morgan,2004,GRE,Ralph Nader,51,0.8%
wv,Nicholas,2004,REP,George Bush,"5,389",53.0%
wv,Nicholas,2004,DEM,John Kerry,"4,718",46.4%
wv,Nicholas,2004,GRE,Ralph Nader,61,0.6%
wv,Ohio,2004,REP,George Bush,"11,539",57.5%
wv,Ohio,2004,DEM,John Kerry,"8,406",41.9%
wv,Ohio,2004,GRE,Ralph Nader,122,0.6%
wv,Pendleton,2004,REP,George Bush,"2,120",60.6%
wv,Pendleton,2004,DEM,John Kerry,"1,367",39.1%
wv,Pendleton,2004,GRE,Ralph Nader,11,0.3%
wv,Pleasants,2004,REP,George Bush,"2,023",60.1%
wv,Pleasants,2004,DEM,John Kerry,"1,333",39.6%
wv,Pleasants,2004,GRE,Ralph Nader,11,0.3%
wv,Pocahontas,2004,REP,George Bush,"2,282",58.8%
wv,Pocahontas,2004,DEM,John Kerry,"1,565",40.3%
wv,Pocahontas,2004,GRE,Ralph Nader,35,0.9%
wv,Preston,2004,REP,George Bush,"7,813",66.0%
wv,Preston,2004,DEM,John Kerry,"3,944",33.3%
wv,Preston,2004,GRE,Ralph Nader,87,0.7%
wv,Putnam,2004,REP,George Bush,"15,587",62.6%
wv,Putnam,2004,DEM,John Kerry,"9,223",37.0%
wv,Putnam,2004,GRE,Ralph Nader,100,0.4%
wv,Raleigh,2004,REP,George Bush,"18,338",60.7%
wv,Raleigh,2004,DEM,John Kerry,"11,723",38.8%
wv,Raleigh,2004,GRE,Ralph Nader,149,0.5%
wv,Randolph,2004,REP,George Bush,"6,495",56.8%
wv,Randolph,2004,DEM,John Kerry,"4,880",42.7%
wv,Randolph,2004,GRE,Ralph Nader,61,0.5%
wv,Ritchie,2004,REP,George Bush,"3,060",73.8%
wv,Ritchie,2004,DEM,John Kerry,"1,060",25.5%
wv,Ritchie,2004,GRE,Ralph Nader,29,0.7%
wv,Roane,2004,REP,George Bush,"3,424",56.5%
wv,Roane,2004,DEM,John Kerry,"2,599",42.9%
wv,Roane,2004,GRE,Ralph Nader,39,0.6%
wv,Summers,2004,REP,George Bush,"2,963",54.0%
wv,Summers,2004,DEM,John Kerry,"2,489",45.4%
wv,Summers,2004,GRE,Ralph Nader,33,0.6%
wv,Taylor,2004,REP,George Bush,"3,839",59.5%
wv,Taylor,2004,DEM,John Kerry,"2,590",40.1%
wv,Taylor,2004,GRE,Ralph Nader,25,0.4%
wv,Tucker,2004,REP,George Bush,"2,151",60.7%
wv,Tucker,2004,DEM,John Kerry,"1,382",39.0%
wv,Tucker,2004,GRE,Ralph Nader,13,0.4%
wv,Tyler,2004,REP,George Bush,"2,770",66.1%
wv,Tyler,2004,DEM,John Kerry,"1,386",33.1%
wv,Tyler,2004,GRE,Ralph Nader,36,0.9%
wv,Upshur,2004,REP,George Bush,"6,134",66.8%
wv,Upshur,2004,DEM,John Kerry,"2,998",32.6%
wv,Upshur,2004,GRE,Ralph Nader,51,0.6%
wv,Wayne,2004,REP,George Bush,"9,998",54.2%
wv,Wayne,2004,DEM,John Kerry,"8,363",45.3%
wv,Wayne,2004,GRE,Ralph Nader,100,0.5%
wv,Webster,2004,DEM,John Kerry,"1,943",53.0%
wv,Webster,2004,REP,George Bush,"1,706",46.5%
wv,Webster,2004,GRE,Ralph Nader,20,0.5%
wv,Wetzel,2004,REP,George Bush,"3,609",52.0%
wv,Wetzel,2004,DEM,John Kerry,"3,293",47.4%
wv,Wetzel,2004,GRE,Ralph Nader,44,0.6%
wv,Wirt,2004,REP,George Bush,"1,712",65.3%
wv,Wirt,2004,DEM,John Kerry,892,34.0%
wv,Wirt,2004,GRE,Ralph Nader,19,0.7%
wv,Wood,2004,REP,George Bush,"24,636",63.7%
wv,Wood,2004,DEM,John Kerry,"13,824",35.8%
wv,Wood,2004,GRE,Ralph Nader,187,0.5%
wv,Wyoming,2004,REP,George Bush,"4,930",57.1%
wv,Wyoming,2004,DEM,John Kerry,"3,666",42.5%
wy,Albany,2004,REP,George Bush,"8,879",54.8%
wy,Albany,2004,DEM,John Kerry,"7,032",43.4%
wy,Albany,2004,GRE,Ralph Nader,296,1.8%
wy,Big Horn,2004,REP,George Bush,"4,232",80.8%
wy,Big Horn,2004,DEM,John Kerry,960,18.3%
wy,Big Horn,2004,GRE,Ralph Nader,46,0.9%
wy,Campbell,2004,REP,George Bush,"12,407",82.7%
wy,Campbell,2004,DEM,John Kerry,"2,464",16.4%
wy,Campbell,2004,GRE,Ralph Nader,125,0.8%
wy,Carbon,2004,REP,George Bush,"4,758",67.9%
wy,Carbon,2004,DEM,John Kerry,"2,157",30.8%
wy,Carbon,2004,GRE,Ralph Nader,89,1.3%
wy,Converse,2004,REP,George Bush,"4,446",78.2%
wy,Converse,2004,DEM,John Kerry,"1,183",20.8%
wy,Converse,2004,GRE,Ralph Nader,60,1.1%
wy,Crook,2004,REP,George Bush,"2,836",84.3%
wy,Crook,2004,DEM,John Kerry,500,14.9%
wy,Crook,2004,GRE,Ralph Nader,27,0.8%
wy,Fremont,2004,REP,George Bush,"11,428",67.4%
wy,Fremont,2004,DEM,John Kerry,"5,337",31.5%
wy,Fremont,2004,GRE,Ralph Nader,179,1.1%
wy,Goshen,2004,REP,George Bush,"4,114",71.8%
wy,Goshen,2004,DEM,John Kerry,"1,566",27.3%
wy,Goshen,2004,GRE,Ralph Nader,52,0.9%
wy,Hot Springs,2004,REP,George Bush,"1,811",73.9%
wy,Hot Springs,2004,DEM,John Kerry,623,25.4%
wy,Hot Springs,2004,GRE,Ralph Nader,18,0.7%
wy,Johnson,2004,REP,George Bush,"3,231",80.7%
wy,Johnson,2004,DEM,John Kerry,736,18.4%
wy,Johnson,2004,GRE,Ralph Nader,38,0.9%
wy,Laramie,2004,REP,George Bush,"25,947",65.6%
wy,Laramie,2004,DEM,John Kerry,"13,170",33.3%
wy,Laramie,2004,GRE,Ralph Nader,421,1.1%
wy,Lincoln,2004,REP,George Bush,"6,424",81.8%
wy,Lincoln,2004,DEM,John Kerry,"1,363",17.4%
wy,Lincoln,2004,GRE,Ralph Nader,67,0.9%
wy,Natrona,2004,REP,George Bush,"21,503",67.9%
wy,Natrona,2004,DEM,John Kerry,"9,852",31.1%
wy,Natrona,2004,GRE,Ralph Nader,330,1.0%
wy,Niobrara,2004,REP,George Bush,"1,064",81.7%
wy,Niobrara,2004,DEM,John Kerry,230,17.7%
wy,Niobrara,2004,GRE,Ralph Nader,9,0.7%
wy,Park,2004,REP,George Bush,"10,660",77.5%
wy,Park,2004,DEM,John Kerry,"2,939",21.4%
wy,Park,2004,GRE,Ralph Nader,162,1.2%
wy,Platte,2004,REP,George Bush,"3,127",69.5%
wy,Platte,2004,DEM,John Kerry,"1,318",29.3%
wy,Platte,2004,GRE,Ralph Nader,52,1.2%
wy,Sheridan,2004,REP,George Bush,"9,635",69.7%
wy,Sheridan,2004,DEM,John Kerry,"4,041",29.2%
wy,Sheridan,2004,GRE,Ralph Nader,154,1.1%
wy,Sublette,2004,REP,George Bush,"2,846",78.6%
wy,Sublette,2004,DEM,John Kerry,730,20.2%
wy,Sublette,2004,GRE,Ralph Nader,46,1.3%
wy,Sweetwater,2004,REP,George Bush,"10,638",66.2%
wy,Sweetwater,2004,DEM,John Kerry,"5,201",32.4%
wy,Sweetwater,2004,GRE,Ralph Nader,229,1.4%
wy,Teton,2004,DEM,John Kerry,"5,971",53.0%
wy,Teton,2004,REP,George Bush,"5,124",45.5%
wy,Teton,2004,GRE,Ralph Nader,167,1.5%
wy,Uinta,2004,REP,George Bush,"6,080",76.1%
wy,Uinta,2004,DEM,John Kerry,"1,812",22.7%
wy,Uinta,2004,GRE,Ralph Nader,96,1.2%
wy,Washakie,2004,REP,George Bush,"3,200",78.3%
wy,Washakie,2004,DEM,John Kerry,855,20.9%
wy,Washakie,2004,GRE,Ralph Nader,33,0.8%
wy,Weston,2004,REP,George Bush,"2,739",81.6%
wy,Weston,2004,DEM,John Kerry,580,17.3%
ak,Alaska,2008,REP,John McCain,"136,585",62.9%
al,Autauga,2008,REP,John McCain,"17,398",74.1%
al,Autauga,2008,DEM,Barack Obama,"6,091",25.9%
al,Baldwin,2008,REP,John McCain,"61,192",76.0%
al,Baldwin,2008,DEM,Barack Obama,"19,362",24.0%
al,Barbour,2008,REP,John McCain,"5,862",50.8%
al,Barbour,2008,DEM,Barack Obama,"5,685",49.2%
al,Bibb,2008,REP,John McCain,"6,247",73.2%
al,Bibb,2008,DEM,Barack Obama,"2,289",26.8%
al,Blount,2008,REP,John McCain,"20,362",85.3%
al,Blount,2008,DEM,Barack Obama,"3,518",14.7%
al,Bullock,2008,DEM,Barack Obama,"4,001",74.2%
al,Bullock,2008,REP,John McCain,"1,389",25.8%
al,Butler,2008,REP,John McCain,"5,472",56.7%
al,Butler,2008,DEM,Barack Obama,"4,174",43.3%
al,Calhoun,2008,REP,John McCain,"32,326",66.4%
al,Calhoun,2008,DEM,Barack Obama,"16,325",33.6%
al,Chambers,2008,REP,John McCain,"8,060",54.3%
al,Chambers,2008,DEM,Barack Obama,"6,782",45.7%
al,Cherokee,2008,REP,John McCain,"7,285",76.0%
al,Cherokee,2008,DEM,Barack Obama,"2,299",24.0%
al,Chilton,2008,REP,John McCain,"13,934",79.2%
al,Chilton,2008,DEM,Barack Obama,"3,666",20.8%
al,Choctaw,2008,REP,John McCain,"4,220",53.7%
al,Choctaw,2008,DEM,Barack Obama,"3,633",46.3%
al,Clarke,2008,REP,John McCain,"7,455",55.8%
al,Clarke,2008,DEM,Barack Obama,"5,907",44.2%
al,Clay,2008,REP,John McCain,"4,946",74.2%
al,Clay,2008,DEM,Barack Obama,"1,722",25.8%
al,Cleburne,2008,REP,John McCain,"5,204",81.7%
al,Cleburne,2008,DEM,Barack Obama,"1,166",18.3%
al,Coffee,2008,REP,John McCain,"14,909",74.6%
al,Coffee,2008,DEM,Barack Obama,"5,068",25.4%
al,Colbert,2008,REP,John McCain,"14,729",60.3%
al,Colbert,2008,DEM,Barack Obama,"9,698",39.7%
al,Conecuh,2008,REP,John McCain,"3,461",50.4%
al,Conecuh,2008,DEM,Barack Obama,"3,411",49.6%
al,Coosa,2008,REP,John McCain,"3,245",58.9%
al,Coosa,2008,DEM,Barack Obama,"2,269",41.1%
al,Covington,2008,REP,John McCain,"12,431",79.3%
al,Covington,2008,DEM,Barack Obama,"3,238",20.7%
al,Crenshaw,2008,REP,John McCain,"4,316",69.0%
al,Crenshaw,2008,DEM,Barack Obama,"1,938",31.0%
al,Cullman,2008,REP,John McCain,"28,837",83.1%
al,Cullman,2008,DEM,Barack Obama,"5,855",16.9%
al,Dale,2008,REP,John McCain,"13,873",72.5%
al,Dale,2008,DEM,Barack Obama,"5,257",27.5%
al,Dallas,2008,DEM,Barack Obama,"13,958",67.3%
al,Dallas,2008,REP,John McCain,"6,791",32.7%
al,DeKalb,2008,REP,John McCain,"17,951",76.0%
al,DeKalb,2008,DEM,Barack Obama,"5,654",24.0%
al,Elmore,2008,REP,John McCain,"25,695",75.7%
al,Elmore,2008,DEM,Barack Obama,"8,268",24.3%
al,Escambia,2008,REP,John McCain,"9,365",64.4%
al,Escambia,2008,DEM,Barack Obama,"5,176",35.6%
al,Etowah,2008,REP,John McCain,"30,562",69.4%
al,Etowah,2008,DEM,Barack Obama,"13,480",30.6%
al,Fayette,2008,REP,John McCain,"5,875",74.7%
al,Fayette,2008,DEM,Barack Obama,"1,988",25.3%
al,Franklin,2008,REP,John McCain,"8,048",69.9%
al,Franklin,2008,DEM,Barack Obama,"3,469",30.1%
al,Geneva,2008,REP,John McCain,"9,314",81.6%
al,Geneva,2008,DEM,Barack Obama,"2,106",18.4%
al,Greene,2008,DEM,Barack Obama,"4,402",83.4%
al,Greene,2008,REP,John McCain,876,16.6%
al,Hale,2008,DEM,Barack Obama,"4,969",60.9%
al,Hale,2008,REP,John McCain,"3,196",39.1%
al,Henry,2008,REP,John McCain,"5,558",65.0%
al,Henry,2008,DEM,Barack Obama,"2,990",35.0%
al,Houston,2008,REP,John McCain,"29,205",70.5%
al,Houston,2008,DEM,Barack Obama,"12,194",29.5%
al,Jackson,2008,REP,John McCain,"14,068",68.8%
al,Jackson,2008,DEM,Barack Obama,"6,367",31.2%
al,Jefferson,2008,DEM,Barack Obama,"166,015",52.6%
al,Jefferson,2008,REP,John McCain,"149,843",47.4%
al,Lamar,2008,REP,John McCain,"5,419",77.1%
al,Lamar,2008,DEM,Barack Obama,"1,614",22.9%
al,Lauderdale,2008,REP,John McCain,"24,050",64.4%
al,Lauderdale,2008,DEM,Barack Obama,"13,318",35.6%
al,Lawrence,2008,REP,John McCain,"9,269",64.2%
al,Lawrence,2008,DEM,Barack Obama,"5,159",35.8%
al,Lee,2008,REP,John McCain,"32,344",60.2%
al,Lee,2008,DEM,Barack Obama,"21,410",39.8%
al,Limestone,2008,REP,John McCain,"23,588",71.2%
al,Limestone,2008,DEM,Barack Obama,"9,530",28.8%
al,Lowndes,2008,DEM,Barack Obama,"5,447",75.1%
al,Lowndes,2008,REP,John McCain,"1,807",24.9%
al,Macon,2008,DEM,Barack Obama,"9,444",87.1%
al,Macon,2008,REP,John McCain,"1,396",12.9%
al,Madison,2008,REP,John McCain,"86,910",57.6%
al,Madison,2008,DEM,Barack Obama,"64,062",42.4%
al,Marengo,2008,DEM,Barack Obama,"5,925",51.8%
al,Marengo,2008,REP,John McCain,"5,511",48.2%
al,Marion,2008,REP,John McCain,"9,530",78.6%
al,Marion,2008,DEM,Barack Obama,"2,597",21.4%
al,Marshall,2008,REP,John McCain,"25,680",78.5%
al,Marshall,2008,DEM,Barack Obama,"7,021",21.5%
al,Mobile,2008,REP,John McCain,"97,670",54.4%
al,Mobile,2008,DEM,Barack Obama,"81,741",45.6%
al,Monroe,2008,REP,John McCain,"6,173",55.1%
al,Monroe,2008,DEM,Barack Obama,"5,023",44.9%
al,Montgomery,2008,DEM,Barack Obama,"61,999",59.6%
al,Montgomery,2008,REP,John McCain,"41,972",40.4%
al,Morgan,2008,REP,John McCain,"35,986",72.2%
al,Morgan,2008,DEM,Barack Obama,"13,882",27.8%
al,Perry,2008,DEM,Barack Obama,"4,423",72.5%
al,Perry,2008,REP,John McCain,"1,676",27.5%
al,Pickens,2008,REP,John McCain,"5,426",54.2%
al,Pickens,2008,DEM,Barack Obama,"4,584",45.8%
al,Pike,2008,REP,John McCain,"7,981",57.7%
al,Pike,2008,DEM,Barack Obama,"5,856",42.3%
al,Randolph,2008,REP,John McCain,"7,169",70.1%
al,Randolph,2008,DEM,Barack Obama,"3,062",29.9%
al,Russell,2008,DEM,Barack Obama,"10,078",53.7%
al,Russell,2008,REP,John McCain,"8,700",46.3%
al,Shelby,2008,REP,John McCain,"68,945",77.0%
al,Shelby,2008,DEM,Barack Obama,"20,575",23.0%
al,St. Clair,2008,REP,John McCain,"27,630",81.9%
al,St. Clair,2008,DEM,Barack Obama,"6,088",18.1%
al,Sumter,2008,DEM,Barack Obama,"5,218",75.2%
al,Sumter,2008,REP,John McCain,"1,723",24.8%
al,Talladega,2008,REP,John McCain,"20,109",59.4%
al,Talladega,2008,DEM,Barack Obama,"13,769",40.6%
al,Tallapoosa,2008,REP,John McCain,"13,105",68.4%
al,Tallapoosa,2008,DEM,Barack Obama,"6,052",31.6%
al,Tuscaloosa,2008,REP,John McCain,"45,351",58.1%
al,Tuscaloosa,2008,DEM,Barack Obama,"32,738",41.9%
al,Walker,2008,REP,John McCain,"20,719",73.6%
al,Walker,2008,DEM,Barack Obama,"7,418",26.4%
al,Washington,2008,REP,John McCain,"5,592",64.8%
al,Washington,2008,DEM,Barack Obama,"3,032",35.2%
al,Wilcox,2008,DEM,Barack Obama,"4,553",71.1%
al,Wilcox,2008,REP,John McCain,"1,849",28.9%
al,Winston,2008,REP,John McCain,"8,099",82.2%
ar,Arkansas,2008,REP,John McCain,"4,184",61.5%
ar,Arkansas,2008,DEM,Barack Obama,"2,616",38.5%
ar,Ashley,2008,REP,John McCain,"5,166",64.2%
ar,Ashley,2008,DEM,Barack Obama,"2,883",35.8%
ar,Baxter,2008,REP,John McCain,"12,841",66.3%
ar,Baxter,2008,DEM,Barack Obama,"6,531",33.7%
ar,Benton,2008,REP,John McCain,"50,855",68.5%
ar,Benton,2008,DEM,Barack Obama,"23,412",31.5%
ar,Boone,2008,REP,John McCain,"10,559",70.4%
ar,Boone,2008,DEM,Barack Obama,"4,429",29.6%
ar,Bradley,2008,REP,John McCain,"2,259",57.5%
ar,Bradley,2008,DEM,Barack Obama,"1,673",42.5%
ar,Calhoun,2008,REP,John McCain,"1,459",67.9%
ar,Calhoun,2008,DEM,Barack Obama,690,32.1%
ar,Carroll,2008,REP,John McCain,"6,070",59.3%
ar,Carroll,2008,DEM,Barack Obama,"4,160",40.7%
ar,Chicot,2008,DEM,Barack Obama,"2,927",60.2%
ar,Chicot,2008,REP,John McCain,"1,935",39.8%
ar,Clark,2008,REP,John McCain,"4,608",51.9%
ar,Clark,2008,DEM,Barack Obama,"4,265",48.1%
ar,Clay,2008,REP,John McCain,"3,032",57.5%
ar,Clay,2008,DEM,Barack Obama,"2,245",42.5%
ar,Cleburne,2008,REP,John McCain,"7,962",73.0%
ar,Cleburne,2008,DEM,Barack Obama,"2,951",27.0%
ar,Cleveland,2008,REP,John McCain,"2,443",72.9%
ar,Cleveland,2008,DEM,Barack Obama,909,27.1%
ar,Columbia,2008,REP,John McCain,"5,711",62.0%
ar,Columbia,2008,DEM,Barack Obama,"3,496",38.0%
ar,Conway,2008,REP,John McCain,"4,687",59.9%
ar,Conway,2008,DEM,Barack Obama,"3,144",40.1%
ar,Craighead,2008,REP,John McCain,"18,859",62.6%
ar,Craighead,2008,DEM,Barack Obama,"11,279",37.4%
ar,Crawford,2008,REP,John McCain,"14,746",73.7%
ar,Crawford,2008,DEM,Barack Obama,"5,265",26.3%
ar,Crittenden,2008,DEM,Barack Obama,"9,361",55.8%
ar,Crittenden,2008,REP,John McCain,"7,420",44.2%
ar,Cross,2008,REP,John McCain,"4,393",63.0%
ar,Cross,2008,DEM,Barack Obama,"2,580",37.0%
ar,Dallas,2008,REP,John McCain,"1,756",54.4%
ar,Dallas,2008,DEM,Barack Obama,"1,470",45.6%
ar,Desha,2008,DEM,Barack Obama,"2,546",56.3%
ar,Desha,2008,REP,John McCain,"1,977",43.7%
ar,Drew,2008,REP,John McCain,"3,860",59.8%
ar,Drew,2008,DEM,Barack Obama,"2,598",40.2%
ar,Faulkner,2008,REP,John McCain,"25,310",64.2%
ar,Faulkner,2008,DEM,Barack Obama,"14,099",35.8%
ar,Franklin,2008,REP,John McCain,"4,407",70.2%
ar,Franklin,2008,DEM,Barack Obama,"1,868",29.8%
ar,Fulton,2008,REP,John McCain,"2,700",59.8%
ar,Fulton,2008,DEM,Barack Obama,"1,818",40.2%
ar,Garland,2008,REP,John McCain,"25,011",62.5%
ar,Garland,2008,DEM,Barack Obama,"14,987",37.5%
ar,Grant,2008,REP,John McCain,"5,022",76.3%
ar,Grant,2008,DEM,Barack Obama,"1,562",23.7%
ar,Greene,2008,REP,John McCain,"8,578",65.4%
ar,Greene,2008,DEM,Barack Obama,"4,541",34.6%
ar,Hempstead,2008,REP,John McCain,"4,252",59.8%
ar,Hempstead,2008,DEM,Barack Obama,"2,861",40.2%
ar,Hot Spring,2008,REP,John McCain,"7,014",62.5%
ar,Hot Spring,2008,DEM,Barack Obama,"4,216",37.5%
ar,Howard,2008,REP,John McCain,"2,956",62.9%
ar,Howard,2008,DEM,Barack Obama,"1,745",37.1%
ar,Independence,2008,REP,John McCain,"8,023",69.3%
ar,Independence,2008,DEM,Barack Obama,"3,551",30.7%
ar,Izard,2008,REP,John McCain,"3,141",64.0%
ar,Izard,2008,DEM,Barack Obama,"1,767",36.0%
ar,Jackson,2008,REP,John McCain,"3,146",58.6%
ar,Jackson,2008,DEM,Barack Obama,"2,220",41.4%
ar,Jefferson,2008,DEM,Barack Obama,"18,272",63.3%
ar,Jefferson,2008,REP,John McCain,"10,614",36.7%
ar,Johnson,2008,REP,John McCain,"4,911",61.7%
ar,Johnson,2008,DEM,Barack Obama,"3,043",38.3%
ar,Lafayette,2008,REP,John McCain,"1,685",59.8%
ar,Lafayette,2008,DEM,Barack Obama,"1,133",40.2%
ar,Lawrence,2008,REP,John McCain,"3,357",61.1%
ar,Lawrence,2008,DEM,Barack Obama,"2,136",38.9%
ar,Lee,2008,DEM,Barack Obama,"2,263",60.9%
ar,Lee,2008,REP,John McCain,"1,455",39.1%
ar,Lincoln,2008,REP,John McCain,"2,513",59.5%
ar,Lincoln,2008,DEM,Barack Obama,"1,709",40.5%
ar,Little River,2008,REP,John McCain,"3,247",65.0%
ar,Little River,2008,DEM,Barack Obama,"1,752",35.0%
ar,Logan,2008,REP,John McCain,"5,136",70.0%
ar,Logan,2008,DEM,Barack Obama,"2,196",30.0%
ar,Lonoke,2008,REP,John McCain,"17,046",74.4%
ar,Lonoke,2008,DEM,Barack Obama,"5,880",25.6%
ar,Madison,2008,REP,John McCain,"3,970",65.0%
ar,Madison,2008,DEM,Barack Obama,"2,142",35.0%
ar,Marion,2008,REP,John McCain,"4,510",65.5%
ar,Marion,2008,DEM,Barack Obama,"2,379",34.5%
ar,Miller,2008,REP,John McCain,"9,913",67.1%
ar,Miller,2008,DEM,Barack Obama,"4,866",32.9%
ar,Mississippi,2008,REP,John McCain,"6,967",51.2%
ar,Mississippi,2008,DEM,Barack Obama,"6,638",48.8%
ar,Monroe,2008,REP,John McCain,"1,602",51.6%
ar,Monroe,2008,DEM,Barack Obama,"1,505",48.4%
ar,Montgomery,2008,REP,John McCain,"2,359",68.4%
ar,Montgomery,2008,DEM,Barack Obama,"1,090",31.6%
ar,Nevada,2008,REP,John McCain,"2,061",58.4%
ar,Nevada,2008,DEM,Barack Obama,"1,471",41.6%
ar,Newton,2008,REP,John McCain,"1,716",69.9%
ar,Newton,2008,DEM,Barack Obama,740,30.1%
ar,Ouachita,2008,REP,John McCain,"5,602",54.9%
ar,Ouachita,2008,DEM,Barack Obama,"4,598",45.1%
ar,Perry,2008,REP,John McCain,"2,743",67.0%
ar,Perry,2008,DEM,Barack Obama,"1,351",33.0%
ar,Phillips,2008,DEM,Barack Obama,"5,687",64.8%
ar,Phillips,2008,REP,John McCain,"3,094",35.2%
ar,Pike,2008,REP,John McCain,"2,727",71.5%
ar,Pike,2008,DEM,Barack Obama,"1,087",28.5%
ar,Poinsett,2008,REP,John McCain,"4,900",64.1%
ar,Poinsett,2008,DEM,Barack Obama,"2,740",35.9%
ar,Polk,2008,REP,John McCain,"5,470",73.7%
ar,Polk,2008,DEM,Barack Obama,"1,955",26.3%
ar,Pope,2008,REP,John McCain,"15,535",72.2%
ar,Pope,2008,DEM,Barack Obama,"5,986",27.8%
ar,Prairie,2008,REP,John McCain,"2,223",68.0%
ar,Prairie,2008,DEM,Barack Obama,"1,048",32.0%
ar,Pulaski,2008,DEM,Barack Obama,"88,632",55.8%
ar,Pulaski,2008,REP,John McCain,"70,094",44.2%
ar,Randolph,2008,REP,John McCain,"3,601",59.4%
ar,Randolph,2008,DEM,Barack Obama,"2,460",40.6%
ar,Saline,2008,REP,John McCain,"30,842",70.9%
ar,Saline,2008,DEM,Barack Obama,"12,657",29.1%
ar,Scott,2008,REP,John McCain,"2,790",72.6%
ar,Scott,2008,DEM,Barack Obama,"1,052",27.4%
ar,Searcy,2008,REP,John McCain,"2,726",70.1%
ar,Searcy,2008,DEM,Barack Obama,"1,161",29.9%
ar,Sebastian,2008,REP,John McCain,"28,404",67.6%
ar,Sebastian,2008,DEM,Barack Obama,"13,592",32.4%
ar,Sevier,2008,REP,John McCain,"3,052",70.9%
ar,Sevier,2008,DEM,Barack Obama,"1,254",29.1%
ar,Sharp,2008,REP,John McCain,"4,535",65.1%
ar,Sharp,2008,DEM,Barack Obama,"2,436",34.9%
ar,St. Francis,2008,DEM,Barack Obama,"5,371",57.9%
ar,St. Francis,2008,REP,John McCain,"3,910",42.1%
ar,Stone,2008,REP,John McCain,"3,810",68.5%
ar,Stone,2008,DEM,Barack Obama,"1,756",31.5%
ar,Union,2008,REP,John McCain,"10,657",63.3%
ar,Union,2008,DEM,Barack Obama,"6,177",36.7%
ar,Van Buren,2008,REP,John McCain,"4,269",66.6%
ar,Van Buren,2008,DEM,Barack Obama,"2,145",33.4%
ar,Washington,2008,REP,John McCain,"37,915",56.7%
ar,Washington,2008,DEM,Barack Obama,"28,965",43.3%
ar,White,2008,REP,John McCain,"19,429",74.3%
ar,White,2008,DEM,Barack Obama,"6,708",25.7%
ar,Woodruff,2008,DEM,Barack Obama,"1,350",54.3%
ar,Woodruff,2008,REP,John McCain,"1,135",45.7%
ar,Yell,2008,REP,John McCain,"3,805",65.5%
az,Apache,2008,DEM,Barack Obama,"15,141",64.4%
az,Apache,2008,REP,John McCain,"8,381",35.6%
az,Cochise,2008,REP,John McCain,"27,590",60.6%
az,Cochise,2008,DEM,Barack Obama,"17,944",39.4%
az,Coconino,2008,DEM,Barack Obama,"27,064",58.2%
az,Coconino,2008,REP,John McCain,"19,449",41.8%
az,Gila,2008,REP,John McCain,"13,425",64.0%
az,Gila,2008,DEM,Barack Obama,"7,566",36.0%
az,Graham,2008,REP,John McCain,"8,375",70.6%
az,Graham,2008,DEM,Barack Obama,"3,487",29.4%
az,Greenlee,2008,REP,John McCain,"1,711",59.5%
az,Greenlee,2008,DEM,Barack Obama,"1,165",40.5%
az,La Paz,2008,REP,John McCain,"3,302",64.8%
az,La Paz,2008,DEM,Barack Obama,"1,794",35.2%
az,Maricopa,2008,REP,John McCain,"675,027",55.5%
az,Maricopa,2008,DEM,Barack Obama,"542,206",44.5%
az,Mohave,2008,REP,John McCain,"42,729",66.7%
az,Mohave,2008,DEM,Barack Obama,"21,286",33.3%
az,Navajo,2008,REP,John McCain,"19,199",56.2%
az,Navajo,2008,DEM,Barack Obama,"14,953",43.8%
az,Pima,2008,DEM,Barack Obama,"191,465",53.2%
az,Pima,2008,REP,John McCain,"168,670",46.8%
az,Pinal,2008,REP,John McCain,"57,714",57.4%
az,Pinal,2008,DEM,Barack Obama,"42,905",42.6%
az,Santa Cruz,2008,DEM,Barack Obama,"8,680",65.8%
az,Santa Cruz,2008,REP,John McCain,"4,517",34.2%
az,Yavapai,2008,REP,John McCain,"58,043",62.6%
az,Yavapai,2008,DEM,Barack Obama,"34,731",37.4%
az,Yuma,2008,REP,John McCain,"23,658",57.2%
